season,match_week,date,kickoff,referee,stadium,attendance,home,away,home_score,away_score,home_ht_score,away_ht_score,home_goals,away_goals,home_yellow_pl,away_yellow_pl,home_red_pl,away_red_pl,home_posse,away_posse,home_shotsON,away_shotsON,home_shots,away_shots,home_passes,away_passes,home_corners,away_corners,home_offsides,away_offsides,home_yellows,away_yellows,home_reds,away_reds,home_fouls,away_fouls,home_lineup,away_lineup
2019/20,11,Sat 2 Nov 2019,10:30,Chris Kavanagh,Vitality Stadium- Bournemouth,Att: 10669,AFC Bournemouth,Manchester United,1,0,1,0,Joshua King 45' - ,,Jefferson Lerma - Steve Cook - Ryan Fraser - Callum Wilson - ,Fred - Victor Lindelöf - Ashley Young - ,,,42.6,57.4,6.0,4.0,13.0,15.0,366.0,488.0,4.0,10.0,1.0,4.0,4.0,3.0,0,0,14.0,12.0,Aaron Ramsdale - Steve Cook - Nathan Aké - Adam Smith - Diego Rico - Jefferson Lerma - Harry Wilson - Ryan Fraser - Philip Billing - Joshua King - Callum Wilson - ,David de Gea - Victor Lindelöf - Harry Maguire - Ashley Young - Aaron Wan-Bissaka - Marcus Rashford - Andreas Pereira - Fred - Daniel James - Scott McTominay - Anthony Martial - 
2019/20,11,Sat 2 Nov 2019,13:00,Kevin Friend,Amex Stadium- Falmer,Att: 30539,Brighton and Hove Albion,Norwich City,2,0,0,0,Leandro Trossard 68' - Shane Duffy 84' - ,,,Marco Stiepermann - ,,,58.5,41.5,5.0,0.0,21.0,7.0,538.0,391.0,8.0,3.0,3.0,1.0,0.0,1.0,0,0,11.0,8.0,Mat Ryan - Lewis Dunk - Adam Webster - Martín Montoya - Dan Burn - Dale Stephens - Pascal Groß - Davy Pröpper - Steven Alzate - Neal Maupay - Aaron Connolly - ,Tim Krul - Max Aarons - Jamal Lewis - Alexander Tettey - Ben Godfrey - Tom Trybull - Onel Hernández - Emiliano Buendía - Marco Stiepermann - Kenny McLean - Teemu Pukki - 
2019/20,11,Sun 3 Nov 2019,12:00,Paul Tierney,Selhurst Park- London,Att: 25480,Crystal Palace,Leicester City,0,2,0,0,,Çaglar Söyüncü 57' - Jamie Vardy 88' - ,Jeffrey Schlupp - James Tomkins - ,Jonny Evans - Çaglar Söyüncü - ,,,44.2,55.8,3.0,5.0,12.0,14.0,334.0,431.0,5.0,6.0,2.0,1.0,2.0,2.0,0,0,15.0,16.0,Vicente Guaita - Gary Cahill - Joel Ward - Patrick van Aanholt - James Tomkins - Luka Milivojevic - Cheikhou Kouyaté - Wilfried Zaha - Jeffrey Schlupp - James McArthur - Jordan Ayew - ,Kasper Schmeichel - Ben Chilwell - Çaglar Söyüncü  - Jonny Evans - Ricardo Pereira - Youri Tielemans - James Maddison - Harvey Barnes - Ayoze Pérez - Wilfred Ndidi - Jamie Vardy - 
2019/20,11,Sun 3 Nov 2019,14:30,Martin Atkinson,Goodison Park- Liverpool,Att: 39001,Everton,Tottenham Hotspur,1,1,0,0,Cenk Tosun 90 +7' - ,Dele Alli 63' - ,Theo Walcott - ,Christian Eriksen - Tanguy Ndombele - ,,Son Heung-Min - ,47.3,52.7,3.0,2.0,7.0,5.0,375.0,443.0,5.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,9.0,8.0,Jordan Pickford - Mason Holgate - Lucas Digne - Yerry Mina - Djibril Sidibé - Fabian Delph - Theo Walcott - Alex Iwobi - André Gomes - Tom Davies - Richarlison - ,Paulo Gazzaniga - Toby Alderweireld - Davinson Sánchez - Serge Aurier - Ben Davies - Son Heung-Min - Moussa Sissoko - Dele Alli - Christian Eriksen - Tanguy Ndombele - Lucas Moura - 
2019/20,11,Sat 2 Nov 2019,13:00,Lee Mason,Etihad Stadium- Manchester,Att: 53922,Manchester City,Southampton,2,1,0,1,Sergio Agüero 70' - Kyle Walker 86' - ,James Ward-Prowse 13' - ,Raheem Sterling - Ilkay Gündogan - Ederson - ,Pierre-Emile Højbjerg - ,,,75.3,24.7,4.0,3.0,26.0,3.0,639.0,225.0,17.0,0.0,3.0,0.0,3.0,1.0,0,0,11.0,10.0,Ederson - Kyle Walker - John Stones - Angeliño - Fernandinho - Ilkay Gündogan - Kevin De Bruyne - David Silva - Raheem Sterling - Sergio Agüero - Bernardo Silva - ,Alex McCarthy - Jannik Vestergaard - Jack Stephens - Pierre-Emile Højbjerg - Jan Bednarek - Yan Valery - Oriol Romeu - James Ward-Prowse - Stuart Armstrong - Danny Ings - Nathan Redmond - 
2019/20,11,Sat 2 Nov 2019,13:00,Simon Hooper,Bramall Lane- Sheffield,Att: 31131,Sheffield United,Burnley,3,0,3,0,John Lundstram 17'  43' - John Fleck 44' - ,,Chris Basham - ,James Tarkowski - Ashley Barnes - ,,,45.6,54.4,6.0,0.0,13.0,6.0,384.0,460.0,7.0,6.0,1.0,0.0,1.0,2.0,0,0,8.0,12.0,Dean Henderson - Jack O'Connell - Chris Basham - John Egan - George Baldock - Enda Stevens - John Fleck - John Lundstram  - Oliver Norwood - David McGoldrick - Lys Mousset - ,Nick Pope - Matthew Lowton - James Tarkowski - Ben Mee - Erik Pieters - Jack Cork - Dwight McNeil - Jeff Hendrick - Ashley Westwood - Ashley Barnes - Jay Rodriguez - 
2019/20,11,Sat 2 Nov 2019,15:30,Anthony Taylor,Vicarage Road- Watford,Att: 21011,Watford,Chelsea,1,2,0,1,Gerard Deulofeu 80' (pen) - ,Tammy Abraham 5' - Christian Pulisic 55' - ,Christian Kabasele - Daryl Janmaat - Craig Dawson - Adrian Mariappa - ,Jorginho - Mason Mount - ,,,32.8,67.2,3.0,10.0,12.0,16.0,373.0,793.0,1.0,6.0,0,0,4.0,2.0,0,0,8.0,5.0,Ben Foster - Daryl Janmaat - Craig Dawson - Adam Masina - Craig Cathcart - Christian Kabasele - Gerard DeulofeuPen. Scored - Nathaniel Chalobah - Abdoulaye Doucouré - Roberto Pereyra - Andre Gray - ,Kepa Arrizabalaga - Kurt Zouma - César Azpilicueta - Fikayo Tomori - Emerson - Christian Pulisic - Jorginho - Willian - Mateo Kovacic - Mason Mount - Tammy Abraham - 
2019/20,11,Sat 2 Nov 2019,13:00,Stuart Attwell,London Stadium- London,Att: 59907,West Ham United,Newcastle United,2,3,0,2,Fabián Balbuena 73' - Robert Snodgrass 90' - ,Ciaran Clark 16' - Federico Fernández 22' - Jonjo Shelvey 51' - ,Issa Diop - Aaron Cresswell - ,Federico Fernández - ,,,69.5,30.5,6.0,9.0,16.0,12.0,583.0,262.0,7.0,3.0,1.0,4.0,2.0,1.0,0,0,10.0,7.0,Roberto Jiménez - Aaron Cresswell - Fabián Balbuena - Pablo Zabaleta - Issa Diop - Andriy Yarmolenko - Felipe Anderson - Robert Snodgrass - Mark Noble - Declan Rice - Sébastien Haller - ,Martin Dubravka - Ciaran Clark - Jamaal Lascelles - Jetro Willems - Federico Fernández  - DeAndre Yedlin - Jonjo Shelvey - Allan Saint-Maximin - Isaac Hayden - Miguel Almirón - Joelinton - 
2019/20,12,Sat 9 Nov 2019,13:00,Kevin Friend,Turf Moor- Burnley,Att: 20255,Burnley,West Ham United,3,0,2,0,Ashley Barnes 11' - Chris Wood 44' - Roberto Jiménez 54' (og) - ,,Ben Mee - Ashley Westwood - ,Ryan Fredericks - ,,,40,60,12,4,14,7,299,459,11,4,7,1,2,1,0,0,17,10,Nick Pope - Charlie Taylor - James Tarkowski - Ben Mee - Phil Bardsley - Jack Cork - Dwight McNeil - Jeff Hendrick - Ashley Westwood - Chris Wood - Ashley Barnes - ,Roberto JiménezOwn  - Aaron Cresswell - Fabián Balbuena - Issa Diop - Ryan Fredericks - Felipe Anderson - Robert Snodgrass - Mark Noble - Declan Rice - Pablo Fornals - Sébastien Haller - 
2019/20,12,Sat 9 Nov 2019,10:30,Mike Dean,Stamford Bridge- London,Att: 40525,Chelsea,Crystal Palace,2,0,0,0,Tammy Abraham 52' - Christian Pulisic 79' - ,,Willian - Emerson - Mateo Kovacic - ,Wilfried Zaha - James McCarthy - ,,,60.6,39.4,5.0,1.0,23.0,3.0,572.0,377.0,7.0,0.0,0,0,3.0,2.0,0,0,9.0,17.0,Kepa Arrizabalaga - Kurt Zouma - Reece James - Fikayo Tomori - Emerson - Christian Pulisic - N'Golo Kanté - Willian - Mateo Kovacic - Mason Mount - Tammy Abraham - ,Vicente Guaita - Gary Cahill - Joel Ward - Patrick van Aanholt - James Tomkins - Luka Milivojevic - Cheikhou Kouyaté - Andros Townsend - Wilfried Zaha - James McArthur - Jordan Ayew - 
2019/20,12,Sat 9 Nov 2019,15:30,Chris Kavanagh,King Power Stadium- Leicester,Att: 32209,Leicester City,Arsenal,2,0,0,0,Jamie Vardy 68' - James Maddison 75' - ,,Jonny Evans - ,Héctor Bellerín - ,,,50.2,49.8,7.0,1.0,19.0,8.0,486.0,478.0,5.0,4.0,1.0,2.0,1.0,1.0,0,0,10.0,10.0,Kasper Schmeichel - Ben Chilwell - Çaglar Söyüncü - Jonny Evans - Ricardo Pereira - Youri Tielemans - James Maddison - Harvey Barnes - Ayoze Pérez - Wilfred Ndidi - Jamie Vardy - ,Bernd Leno - Rob Holding - Calum Chambers - David Luiz - Héctor Bellerín - Lucas Torreira - Matteo Guendouzi - Sead Kolasinac - Alexandre Lacazette - Mesut Özil - Pierre-Emerick Aubameyang - 
2019/20,12,Sun 10 Nov 2019,14:30,Michael Oliver,Anfield- Liverpool,Att: 53324,Liverpool,Manchester City,3,1,2,0,Fabinho 6' - Mohamed Salah 13' - Sadio Mané 51' - ,Bernardo Silva 78' - ,,Rodrigo - Gabriel Jesus - ,,,45,55,5,3,12,18,416,507,4,13,3,5,0,2,0,0,10,5,Alisson - Virgil van Dijk - Dejan Lovren - Andrew Robertson - Trent Alexander-Arnold - Fabinho - Georginio Wijnaldum - Jordan Henderson - Roberto Firmino - Sadio Mané - Mohamed Salah - ,Claudio Bravo - Kyle Walker - John Stones - Angeliño - Fernandinho - Raheem Sterling - Ilkay Gündogan - Rodrigo - Kevin De Bruyne - Bernardo Silva - Sergio Agüero - 
2019/20,12,Sun 10 Nov 2019,12:00,Jonathan Moss,Old Trafford- Manchester,Att: 73556,Manchester United,Brighton and Hove Albion,3,1,2,0,Andreas Pereira 17' - Scott McTominay 19' - Marcus Rashford 66' - ,Lewis Dunk 64' - ,Marcus Rashford - Brandon Williams - ,Dale Stephens - Lewis Dunk - Martín Montoya - Dan Burn - Davy Pröpper - ,,,42.7,57.3,11.0,2.0,21.0,6.0,358.0,483.0,5.0,2.0,0.0,4.0,2.0,5.0,0,0,10.0,14.0,David de Gea - Victor Lindelöf - Harry Maguire - Aaron Wan-Bissaka - Brandon Williams - Marcus Rashford  - Andreas Pereira - Fred - Daniel James - Scott McTominay - Anthony Martial - ,Mat Ryan - Shane Duffy - Lewis Dunk  - Martín Montoya - Dan Burn - Dale Stephens - Leandro Trossard - Davy Pröpper - Steven Alzate - Neal Maupay - Aaron Connolly - 
2019/20,12,Sat 9 Nov 2019,13:00,Martin Atkinson,St. James' Park- Newcastle,Att: 44424,Newcastle United,AFC Bournemouth,2,1,1,1,DeAndre Yedlin 42' - Ciaran Clark 52' - ,Harry Wilson 14' - ,Isaac Hayden - Federico Fernández - ,,,,33.9,66.1,9.0,4.0,21.0,16.0,279.0,559.0,5.0,4.0,4.0,1.0,2.0,0.0,0,0,10.0,5.0,Martin Dubravka - Ciaran Clark - Jamaal Lascelles - Jetro Willems - Federico Fernández - DeAndre Yedlin - Jonjo Shelvey - Allan Saint-Maximin - Isaac Hayden - Miguel Almirón - Joelinton - ,Aaron Ramsdale - Steve Cook - Nathan Aké - Adam Smith - Diego Rico - Lewis Cook - Harry Wilson - Ryan Fraser - Philip Billing - Joshua King - Callum Wilson - 
2019/20,12,Fri 8 Nov 2019,18:00,Andre Marriner,Carrow Road- Norwich,Att: 27074,Norwich City,Watford,0,2,0,1,,Gerard Deulofeu 2' - Andre Gray 52' - ,Mario Vrancic - ,Christian Kabasele - Will Hughes - Adam Masina - ,,Christian Kabasele - ,65.8,34.2,5.0,2.0,17.0,12.0,597.0,315.0,10.0,4.0,1.0,0.0,1.0,2.0,0.0,1.0,7.0,13.0,Tim Krul - Max Aarons - Jamal Lewis - Alexander Tettey - Ben Godfrey - Tom Trybull - Onel Hernández - Emiliano Buendía - Marco Stiepermann - Kenny McLean - Teemu Pukki - ,Ben Foster - Daryl Janmaat - Craig Dawson - Craig Cathcart - José Holebas - Christian Kabasele  - Abdoulaye Doucouré - Will Hughes - Etienne Capoue - Gerard Deulofeu - Roberto Pereyra - 
2019/20,12,Sat 9 Nov 2019,13:00,Paul Tierney,St. Mary's Stadium- Southampton,Att: 29754,Southampton,Everton,1,2,0,1,Danny Ings 50' - ,Tom Davies 4' - Richarlison 75' - ,Sofiane Boufal - ,Djibril Sidibé - ,,,47.3,52.7,3.0,5.0,4.0,24.0,345.0,377.0,5.0,9.0,2.0,0.0,1.0,1.0,0,0,12.0,12.0,Alex McCarthy - Jannik Vestergaard - Jack Stephens - Jan Bednarek - Cédric Soares - Oriol Romeu - James Ward-Prowse - Stuart Armstrong - Danny Ings - Moussa Djenepo - Nathan Redmond - ,Jordan Pickford - Mason Holgate - Lucas Digne - Yerry Mina - Djibril Sidibé - Richarlison - Gylfi Sigurdsson - Theo Walcott - Morgan Schneiderlin - Tom Davies - Cenk Tosun - 
2019/20,12,Sat 9 Nov 2019,13:00,Graham Scott,Tottenham Hotspur Stadium- London,Att: 59781,Tottenham Hotspur,Sheffield United,1,1,0,0,Son Heung-Min 58' - ,George Baldock 78' - ,Eric Dier - Juan Foyth - ,Oliver Norwood - Chris Basham - ,,,61.1,38.9,5.0,4.0,17.0,14.0,602.0,378.0,4.0,4.0,1.0,6.0,2.0,2.0,0,0,6.0,9.0,Paulo Gazzaniga - Davinson Sánchez - Eric Dier - Serge Aurier - Ben Davies - Son Heung-Min - Moussa Sissoko - Giovani Lo Celso - Dele Alli - Tanguy Ndombele - Harry Kane - ,Dean Henderson - Jack O'Connell - Chris Basham - John Egan - George Baldock - Enda Stevens - John Fleck - John Lundstram - Oliver Norwood - David McGoldrick - Lys Mousset - 
2019/20,12,Sun 10 Nov 2019,12:00,Anthony Taylor,Molineux Stadium- Wolverhampton,Att: 31607,Wolverhampton Wanderers,Aston Villa,2,1,1,0,Rúben Neves 41' - Raúl Jiménez 84' - ,Trézéguet 90 +2' - ,Romain Saïss - Diogo Jota - João Moutinho - Jonny - ,Frederic Guilbert - Marvelous Nakamba - Tyrone Mings - ,,,50.1,49.9,5.0,4.0,17.0,13.0,385.0,375.0,6.0,3.0,0.0,1.0,4.0,3.0,0,0,17.0,8.0,Rui Patrício - Conor Coady - Romain Saïss - Leander Dendoncker - Matt Doherty - Rúben Neves - Jonny - João Moutinho - Raúl Jiménez - Diogo Jota - Adama Traoré - ,Jed Steer - Ezri Konsa Ngoyo - Matt Targett - Frederic Guilbert - Tyrone Mings - Douglas Luiz - John McGinn - Marvelous Nakamba - Wesley - Trézéguet - Anwar El Ghazi - 
2019/20,13,Sat 23 Nov 2019,13:00,Stuart Attwell,Emirates Stadium- London,Att: 60295,Arsenal,Southampton,2,2,1,1,Alexandre Lacazette 18'  90 +6' - ,Danny Ings 8' - James Ward-Prowse 71' - ,Lucas Torreira - Sokratis - Alexandre Lacazette - Nicolas Pépé - Kieran Tierney - Matteo Guendouzi - ,Danny Ings - Ryan Bertrand - ,,,61,39,5,6,12,21,487,316,6,8,2,1,6,2,0,0,13,19,Bernd Leno - Sokratis - Calum Chambers - David Luiz - Héctor Bellerín - Kieran Tierney - Lucas Torreira - Matteo Guendouzi - Alexandre Lacazette   - Mesut Özil - Pierre-Emerick Aubameyang - ,Alex McCarthy - Cédric Soares - Jack Stephens - Ryan Bertrand - Jan Bednarek - James Ward-Prowse - Stuart Armstrong - Nathan Redmond - Pierre-Emile Højbjerg - Danny Ings  - Michael Obafemi - 
2019/20,13,Mon 25 Nov 2019,18:00,Lee Mason,Villa Park- Birmingham,Att: 41821,Aston Villa,Newcastle United,2,0,2,0,Conor Hourihane 32' - Anwar El Ghazi 36' - ,,Wesley - ,Federico Fernández - ,,,62,38,8,5,17,11,490,296,11,6,1,2,1,1,0,0,10,9,Tom Heaton - Ezri Konsa Ngoyo - Matt Targett - Frederic Guilbert - Tyrone Mings - Douglas Luiz - John McGinn - Conor Hourihane - Wesley - Jack Grealish - Anwar El Ghazi - ,Martin Dubravka - Ciaran Clark - Paul Dummett - Jetro Willems - Federico Fernández - DeAndre Yedlin - Jonjo Shelvey - Allan Saint-Maximin - Isaac Hayden - Miguel Almirón - Joelinton - 
2019/20,13,Sat 23 Nov 2019,13:00,Simon Hooper,Vitality Stadium- Bournemouth,Att: 10539,AFC Bournemouth,Wolverhampton Wanderers,1,2,0,2,Steve Cook 59' - ,João Moutinho 21' - Raúl Jiménez 31' - ,Philip Billing - Simon Francis - Diego Rico - ,Romain Saïss - ,Simon Francis - ,,46.6,53.4,2.0,8.0,9.0,18.0,443.0,509.0,5.0,9.0,0.0,4.0,2.0,1.0,1.0,0.0,10.0,12.0,Aaron Ramsdale - Simon Francis  - Steve Cook - Nathan Aké - Adam Smith - Lewis Cook - Diego Rico - Philip Billing - Callum Wilson - Harry Wilson - Ryan Fraser - ,Rui Patrício - Conor Coady - Romain Saïss - Leander Dendoncker - Matt Doherty - Rúben Neves - Jonny - João Moutinho - Raúl Jiménez - Diogo Jota - Adama Traoré - 
2019/20,13,Sat 23 Nov 2019,13:00,Mike Dean,Amex Stadium- Falmer,Att: 30640,Brighton and Hove Albion,Leicester City,0,2,0,0,,Ayoze Pérez 64' - Jamie Vardy 82' (pen) - ,Adam Webster - Dale Stephens - ,,,,52.6,47.4,0.0,9.0,7.0,19.0,458.0,418.0,6.0,7.0,2.0,1.0,2.0,0.0,0,0,9.0,1.0,Mat Ryan - Shane Duffy - Adam Webster - Dan Burn - Dale Stephens - Solly March - Martín Montoya - Davy Pröpper - Neal Maupay - Leandro Trossard - Aaron Mooy - ,Kasper Schmeichel - Ben Chilwell - Çaglar Söyüncü - Jonny Evans - Ricardo Pereira - Youri Tielemans - James Maddison - Harvey Barnes - Ayoze Pérez - Wilfred Ndidi - Jamie VardyPen. Scored - 
2019/20,13,Sat 23 Nov 2019,13:00,Kevin Friend,Selhurst Park- London,Att: 25486,Crystal Palace,Liverpool,1,2,0,0,Wilfried Zaha 82' - ,Sadio Mané 49' - Roberto Firmino 85' - ,,Fabinho - ,,,40,60,6,4,16,12,330,510,9,8,3,0,0,1,0,0,8,7,Vicente Guaita - Gary Cahill - Joel Ward - Patrick van Aanholt - James Tomkins - Luka Milivojevic - Cheikhou Kouyaté - Andros Townsend - Wilfried Zaha - James McArthur - Jordan Ayew - ,Alisson - Virgil van Dijk - Dejan Lovren - Andrew Robertson - Trent Alexander-Arnold - Fabinho - Georginio Wijnaldum - Jordan Henderson - Roberto Firmino - Sadio Mané - Alex Oxlade-Chamberlain - 
2019/20,13,Sat 23 Nov 2019,13:00,Anthony Taylor,Goodison Park- Liverpool,Att: 39241,Everton,Norwich City,0,2,0,0,,Todd Cantwell 54' - Dennis Srbeny 90 +2' - ,Morgan Schneiderlin - Mason Holgate - Séamus Coleman - ,Christoph Zimmermann - Sam Byram - Max Aarons - Alexander Tettey - Kenny McLean - ,,,57.3,42.7,7.0,5.0,18.0,13.0,401.0,307.0,7.0,7.0,0,0,3.0,5.0,0,0,12.0,11.0,Jordan Pickford - Mason Holgate - Lucas Digne - Yerry Mina - Djibril Sidibé - Richarlison - Gylfi Sigurdsson - Theo Walcott - Morgan Schneiderlin - Tom Davies - Cenk Tosun - ,Tim Krul - Max Aarons - Sam Byram - Christoph Zimmermann - Ben Godfrey - Tom Trybull - Onel Hernández - Todd Cantwell - Kenny McLean - Alexander Tettey - Teemu Pukki - 
2019/20,13,Sat 23 Nov 2019,15:30,Martin Atkinson,Etihad Stadium- Manchester,Att: 54486,Manchester City,Chelsea,2,1,2,1,Kevin De Bruyne 29' - Riyad Mahrez 37' - ,N'Golo Kanté 21' - ,Ilkay Gündogan - ,Jorginho - ,,,46.7,53.3,4.0,2.0,15.0,11.0,558.0,644.0,8.0,2.0,3.0,4.0,1.0,1.0,0,0,5.0,9.0,Ederson - John Stones - Benjamin Mendy - Fernandinho - João Cancelo - Rodrigo - Kevin De Bruyne - David Silva - Raheem Sterling - Sergio Agüero - Riyad Mahrez - ,Kepa Arrizabalaga - Kurt Zouma - César Azpilicueta - Fikayo Tomori - Emerson - Jorginho - N'Golo Kanté - Mateo Kovacic - Christian Pulisic - Willian - Tammy Abraham - 
2019/20,13,Sun 24 Nov 2019,14:30,Andre Marriner,Bramall Lane- Sheffield,Att: 32024,Sheffield United,Manchester United,3,3,1,0,John Fleck 19' - Lys Mousset 52' - Oliver McBurnie 90' - ,Brandon Williams 72' - Mason Greenwood 77' - Marcus Rashford 79' - ,John Lundstram - ,Brandon Williams - Aaron Wan-Bissaka - ,,,40.6,59.4,8.0,5.0,12.0,11.0,383.0,587.0,6.0,3.0,3.0,1.0,1.0,2.0,0,0,13.0,10.0,Simon Moore - Jack O'Connell - Chris Basham - Phil Jagielka - George Baldock - Enda Stevens - John Fleck - John Lundstram - Oliver Norwood - David McGoldrick - Lys Mousset - ,David de Gea - Victor Lindelöf - Phil Jones - Harry Maguire - Andreas Pereira - Fred - Aaron Wan-Bissaka - Brandon Williams  - Anthony Martial - Marcus Rashford - Daniel James - 
2019/20,13,Sat 23 Nov 2019,13:00,Paul Tierney,Vicarage Road- Watford,Att: 19711,Watford,Burnley,0,3,0,0,,Chris Wood 53' - Ashley Barnes 82' (pen) - James Tarkowski 88' - ,Andre Gray - ,Ben Mee - James Tarkowski - Ashley Westwood - ,,,61.9,38.1,4.0,5.0,15.0,11.0,396.0,248.0,7.0,5.0,2.0,2.0,1.0,3.0,0,0,14.0,13.0,Ben Foster - Craig Dawson - Adrian Mariappa - Craig Cathcart - Kiko Femenía - José Holebas - Abdoulaye Doucouré - Will Hughes - Etienne Capoue - Gerard Deulofeu - Andre Gray - ,Nick Pope - Charlie Taylor - James Tarkowski  - Ben Mee - Phil Bardsley - Jack Cork - Dwight McNeil - Jeff Hendrick - Ashley Westwood - Chris Wood - Ashley BarnesPen. Scored - 
2019/20,13,Sat 23 Nov 2019,10:30,Michael Oliver,London Stadium- London,Att: 59930,West Ham United,Tottenham Hotspur,2,3,0,2,Michail Antonio 73' - Angelo Ogbonna 90 +6' - ,Son Heung-Min 36' - Lucas Moura 43' - Harry Kane 49' - ,Issa Diop - Ryan Fredericks - Robert Snodgrass - ,Ben Davies - Harry Kane - ,,,47.1,52.9,4.0,6.0,11.0,15.0,407.0,471.0,3.0,7.0,4.0,6.0,3.0,2.0,0,0,12.0,14.0,Roberto Jiménez - Aaron Cresswell - Angelo Ogbonna - Issa Diop - Ryan Fredericks - Andriy Yarmolenko - Felipe Anderson - Mark Noble - Declan Rice - Robert Snodgrass - Sébastien Haller - ,Paulo Gazzaniga - Toby Alderweireld - Davinson Sánchez - Serge Aurier - Ben Davies - Son Heung-Min - Harry Winks - Eric Dier - Dele Alli - Lucas Moura - Harry Kane  - 
2019/20,14,Sat 30 Nov 2019,13:00,Peter Bankes,Turf Moor- Burnley,Att: 19818,Burnley,Crystal Palace,0,2,0,1,,Wilfried Zaha 45 +1' - Jeffrey Schlupp 78' - ,Phil Bardsley - Dwight McNeil - ,,,,43.5,56.5,4.0,2.0,15.0,7.0,347.0,464.0,5.0,6.0,1.0,1.0,2.0,0.0,0,0,13.0,9.0,Nick Pope - Charlie Taylor - James Tarkowski - Ben Mee - Phil Bardsley - Jack Cork - Dwight McNeil - Robbie Brady - Jeff Hendrick - Chris Wood - Ashley Barnes - ,Vicente Guaita - Patrick van Aanholt - James Tomkins - Scott Dann - Martin Kelly - Luka Milivojevic - Cheikhou Kouyaté - Andros Townsend - Wilfried Zaha - James McArthur - Jordan Ayew - 
2019/20,14,Sat 30 Nov 2019,13:00,Jonathan Moss,Stamford Bridge- London,Att: 40595,Chelsea,West Ham United,0,1,0,0,,Aaron Cresswell 48' - ,,Pablo Fornals - Andriy Yarmolenko - Aaron Cresswell - ,,,65.7,34.3,6.0,4.0,19.0,5.0,671.0,354.0,9.0,3.0,3.0,0.0,0.0,3.0,0,0,0.0,16.0,Kepa Arrizabalaga - Kurt Zouma - Reece James - Fikayo Tomori - Emerson - Christian Pulisic - Jorginho - Pedro - Mateo Kovacic - Mason Mount - Olivier Giroud - ,David Martin - Aaron Cresswell  - Fabián Balbuena - Angelo Ogbonna - Ryan Fredericks - Robert Snodgrass - Mark Noble - Pablo Fornals - Declan Rice - Felipe Anderson - Michail Antonio - 
2019/20,14,Sun 1 Dec 2019,14:30,Graham Scott,King Power Stadium- Leicester,Att: 32144,Leicester City,Everton,2,1,0,1,Jamie Vardy 68' - Kelechi Iheanacho 90 +4' - ,Richarlison 23' - ,,Gylfi Sigurdsson - ,,,69.3,30.7,6.0,3.0,16.0,11.0,652.0,275.0,4.0,4.0,1.0,3.0,0.0,1.0,0,0,7.0,9.0,Kasper Schmeichel - Ben Chilwell - Çaglar Söyüncü - Jonny Evans - Ricardo Pereira - Youri Tielemans - James Maddison - Harvey Barnes - Ayoze Pérez - Wilfred Ndidi - Jamie Vardy - ,Jordan Pickford - Mason Holgate - Michael Keane - Yerry Mina - Gylfi Sigurdsson - Lucas Digne - Djibril Sidibé - Tom Davies - Richarlison - Dominic Calvert-Lewin - Alex Iwobi - 
2019/20,14,Sat 30 Nov 2019,13:00,Martin Atkinson,Anfield- Liverpool,Att: 53319,Liverpool,Brighton and Hove Albion,2,1,2,0,Virgil van Dijk 18'  24' - ,Lewis Dunk 79' - ,,,Alisson - ,,44.8,55.2,7.0,5.0,15.0,12.0,482.0,592.0,4.0,5.0,1.0,6.0,0,0,1.0,0.0,3.0,10.0,Alisson - Virgil van Dijk  - Dejan Lovren - Andrew Robertson - Trent Alexander-Arnold - Georginio Wijnaldum - Jordan Henderson - Alex Oxlade-Chamberlain - Roberto Firmino - Sadio Mané - Mohamed Salah - ,Mat Ryan - Lewis Dunk - Adam Webster - Martín Montoya - Dan Burn - Dale Stephens - Yves Bissouma - Pascal Groß - Aaron Mooy - Davy Pröpper - Aaron Connolly - 
2019/20,14,Sun 1 Dec 2019,14:30,Craig Pawson,Old Trafford- Manchester,Att: 73381,Manchester United,Aston Villa,2,2,1,1,Tom Heaton 42' (og) - Victor Lindelöf 64' - ,Jack Grealish 11' - Tyrone Mings 66' - ,Harry Maguire - Fred - Brandon Williams - Luke Shaw - ,Frederic Guilbert - ,,,62.3,37.7,6.0,3.0,16.0,9.0,525.0,309.0,9.0,9.0,1.0,4.0,4.0,1.0,0,0,16.0,8.0,David de Gea - Victor Lindelöf - Harry Maguire - Aaron Wan-Bissaka - Brandon Williams - Juan Mata - Marcus Rashford - Andreas Pereira - Fred - Daniel James - Anthony Martial - ,Tom HeatonOwn  - Ezri Konsa Ngoyo - Matt Targett - Frederic Guilbert - Tyrone Mings - Douglas Luiz - John McGinn - Conor Hourihane - Wesley - Jack Grealish - Anwar El Ghazi - 
